CODI_CAPA,NOM_CAPA_CAT,NOM_CAPA_CAST,NOM_CAPA_ANG,COORD_X,COORD_Y,EQUIPAMENT,TELEFON,ADRECA
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429440.593,4581022.925,Aparcament Aparcaments i Sports,934238017,C Floridablanca. 18*20
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429455.882,4583943.491,Aparcament Maria Rosa Perez Bonada,932192921,C Montseny. 23*25
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429462,4583634,Aparcament Travessera Pompeia,932188138,Trav Gràcia. 112
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429469.625,4583286.531,Aparcament Esvo,932178700,Via Augusta. 5
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429473.654,4582248.973,Aparcament José Bombardo Gabarnet,934531013,C València. 127
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429475,4581120,Aparcament Monterrey,933253658,Av Mistral. 36
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429477.809,4582626.923,Aparcament Viterbo,934543756,C Provença. 165
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429479.214,4581850.173,Aparcament Mare Nostrum,934534365,C Consell de Cent. 160*180
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429499.085,4582430.692,Aparcament Balear,934531086,C Mallorca. 166
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429501.504,4586673.244,Aparcament Servicios Meridiana *Dante Alighieri,934293713,C Dante Alighieri. 119*121
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429503.801,4582652.219,Aparcament Assistencial Club,934534005,C Provença. 173
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429510.696,4581723.768,Aparcament 140 Bis,933235859,C Diputació. 109
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429516.898,4581202.456,Aparcament Esportiu Rocafort,934232326,C Rocafort. 42
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429517.02,4583318.994,Aparcament Coen,932188788,C Sèneca. 33
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429520.212,4583335.276,Aparcament Sèneca,932171302,C Sèneca. 26
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429521.829,4584359.935,Aparcament Providencia,932187970,C Providència. 11*15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429521.972,4581806.532,Aparcament Marco Invest,933236124,C Comte Borrell. 142*146
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429530.276,4588140.425,Aparcament Tanatori Ronda de Dalt,934289468,C Scala Dei. 17*37
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429538.992,4584707.168,Aparcament Aparc. Servei y Comercio,932845081,C Massens. 73*77
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429545.718,4583926.715,Aparcament Joaquin Gay Masclans,932176941,C Sol. 11
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429547.542,4581855.786,Aparcament Car Si,934513988,C Comte d'Urgell. 85
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429551.23,4586342.765,Aparcament Mercat Carmel,933586850,C Llobregós. 149
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429567.201,4583209.131,Aparcament Mercedes Clari Rius,934161387,Av Diagonal. 403
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429572.934,4582533.668,Hotel Best Western Premier Hotel Dante-Aparcament Dante,933232254,C Mallorca. 181
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429573.027,4582315.764,Aparcament Sadamin,934519364,C València. 178
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429576.364,4583689.013,Aparcament Principal de Gràcia,932184088,C Sant Domènec. 7
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429578.216,4581001.257,Aparcament Ciento Tres,934239485,C Tamarit. 95
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429578.683,4583739.699,Aparcament Principal de Gràcia,932184088,C Sant Pere Màrtir. 49
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429580.122,4582727.018,Aparcament Ica,934537280,C Provença. 185
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429582.743,4583316.145,Aparcament Ezequiel Grau Abadias,932179739,C Minerva. 6
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429592.527,4583148.322,Aparcament Ofyde,932171731,C Còrsega. 299
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429595.745,4581361.729,Aparcament Pratsa,933254817,C Sepúlveda. 84*86
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429597.654,4586659.273,Aparcament Miguel Montesinos Perez,936927172,C Tolrà. 13*21
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429599.913,4583859.911,Aparcament Plaça del Sol,932374605,Pl Sol. 5
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429604.135,4583095.645,Aparcament Companyia Auxliar de Transportes,932170968,C Còrsega. 276*282
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429616.264,4580704.933,Aparcament Gapark,934238693,C Mare de Déu del Remei. 37
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429616.457,4582791.487,Aparcament Serafina Braun Castilla,933235216,C Enric Granados. 79*81
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429619.031,4582734.919,Aparcament Sabinus,934537076,C Provença. 228
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429638.403,4580609.778,Aparcament Ciutat de Teatre,934246160,C França Xica. 35
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429672.379,4581281.004,Aparcament Park-Quel,933253876,C Floridablanca. 55*57
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429683.355,4581032.155,Aparcament Máximo González Pérez,933252631,C Rocafort. 12
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429705.657,4582539.659,Aparcament Graen,934531112,C Aribau. 80
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429705.924,4583007.102,Aparcament Condal,932153980,C Rosselló. 210
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429718.408,4582264.306,Aparcament Miguel Miro Escolies,934535645,C Aragó. 186
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429723.19,4581486.61,Aparcament Essex,934231643,C Sepúlveda. 112
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429728.678,4583975.635,Aparcament Plaça Revolució,null,Pl Revolució Setembre 1868. 17
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429749.37,4583018.467,Aparcament Enlaces,932150307,C Rosselló. 214
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429764.061,4582448.932,Aparcament Gaylor,934533095,C Aribau. 63
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429770.831,4582914.399,Aparcament Condal,932153980,C Provença. 219
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429781.339,4583716.82,Aparcament Angel Cia Lecumberri,932183949,C Martínez de la Rosa. 44
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429781.933,4582738.154,Aparcament Plafer,934535384,C Mallorca. 221
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429788.405,4581880.823,Aparcament  Villarroel,933230724,C Villarroel. 60
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429791,4582324,Aparcament Aramunt,933233513,C Aragó. 208*210
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429792.917,4581181.528,Aparcament Carpoforo Mejias Contreras,933259138,C Tamarit. 126*128
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429797.266,4580851.441,Aparcament Plaça Navas,933299474,Pl Navas. 3
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429801.227,4582945.043,Aparcament Enlaces,932150307,C Provença. 229
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429807,4582263,Aparcament Aramunt,933233513,C Muntaner. 70
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429811.481,4581988.173,Aparcament Gestora Propiedad Urbana,934543884,C Diputació. 178
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429814.274,4582117.49,Aparcament Cerdanya,934533903,Ptge Valeri Serra. 21
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429818.521,4581665.67,Aparcament Villur,933233763,C Comte d'Urgell. 56
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429825.981,4583374.129,Aparcament Gràcia I (Diagonal),932176495,Pg Gràcia. 112
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429837.476,4583512.615,Aparcament Calga,932174055,C Bonavista. 15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429852.185,4585165.702,Aparcament Salud 85,932846734,C Mare de Déu de la Salut. 83*85
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429877,4580745,Aparcament Jaime Vidal Aroza,934417663,C Concòrdia. 17*19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429884.042,4581301.692,Aparcament Tamarit,933256580,C Tamarit. 157*159
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429918.902,4581563.266,Aparcament Coen,934248264,C Comte d'Urgell. 36
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429926.554,4583591.971,Aparcament José María Grau Herran,932380350,C Bonavista. 35*37
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429930.893,4584627.355,Aparcament Escorial,932134880,C Escorial. 100
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429936.786,4584463.333,Aparcament Comtex,932847527,C Encarnació. 61
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429942.767,4583898.99,Aparcament Siracusa,932193170,C Siracusa. 39*51
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429958.685,4587131.99,Aparcament Horta,934290975,Pl Eivissa. 12
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429960.879,4584248.423,Aparcament Bruniquer,932846048,C Bruniquer. 29*31
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429972.493,4582557.384,Aparcament Bombardo e Hijos,934533077,C Aragó. 219
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429984.522,4583549.561,Aparcament Artes,934594430,C Torrent de l'Olla. 8
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,429991.615,4582352.215,Aparcament Roma,934539178,C Consell de Cent. 264
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430002.405,4581822.298,Aparcament Gratsa *Casanova,934547418,C Casanova. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430009.889,4584940.96,Aparcament Club Poliesportiu Europolis,932196946,C Secretari Coloma. 120*140
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430014.205,4583957.371,Aparcament Joaquin Badenes Prades,932131498,C Milà i Fontanals. 60*68
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430035.504,4585074.238,Aparcament Club Poliesportiu Europolis,932196946,C Camèlies. 42
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430041.851,4582164.692,Aparcament Romara,934545272,C Aribau. 9
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430047.709,4581460.983,Aparcament Urgell,934260692,C Tamarit. 183
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430061.277,4581417.555,Aparcament Urgell,934260692,C Comte d'Urgell. 12
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430070.693,4581943.667,Aparcament Muntaner Center,934542826,C Muntaner. 13
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430072.223,4584046.482,Aparcament Bailèn,932137459,C Bailèn. 229
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430074.674,4583102.51,Aparcament Gràcia III (Aragó-Rosselló),932160427,Pg Gràcia. 84
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430077.036,4582511.028,Aparcament Montserrat Xicota Martinez,934532256,C Balmes. 49
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430079.14,4581774.804,Aparcaments Gar-vi,933254181,C Casanova. 16
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430095.638,4582858.882,Aparcament Panufer,932150323,C València. 245
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430101.123,4584338.48,Aparcament Plaça Joanic,932846345,C Escorial. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430109.797,4582647.339,Aparcament Aurise,null,C Aragó. 252
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430117.198,4584676.78,Aparcament Inversiones en Garages,932100850,C Legalitat. 60*62
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430136.893,4582868.148,Aparcament Bulevard Rosa,932152246,C València. 270
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430157.885,4584301.973,Aparcament Saripark,932103051,C Escorial. 8
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430164.913,4581081.158,Centre Esportiu Municipal Aiguajoc Borrell-Aparcament Aiguajoc,934430335,C Comte Borrell. 21*33
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430165.088,4581112.429,Aparcament Núñez y Navarro - Ernu *Comte Borrell,933298752,C Comte Borrell. 28
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430168.793,4583212.455,Aparcament Pau Claris,932160942,C Pau Claris. 174
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430177.172,4582576.963,Aparcament Aurise,null,C Consell de Cent. 327
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430184,4582642,Aparcament Kursaal,934881406,Rbla Catalunya. 53*55
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430198.339,4582778.366,Aparcament Comercial Anmi,932154016,C Aragó. 257
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430215,4584163,Aparcament Aybar,934588054,Pg Sant Joan. 200
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430238,4580966,Aparcament Olimpic,933291001,Av Paral.lel. 106
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430241.683,4583137.745,Aparcament y Aparcamientos Permanentes,932157745,C Pau Claris. 162
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430246.999,4583164.453,Aparcament y Aparcamientos Permanentes,932157745,C Mallorca. 272
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430247.205,4580819.782,Aparcament Francisco Gallés Payas,934412255,C Tapioles. 17*19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430248.514,4582482.554,Aparcament Cantarell y Cia,934877164,C Diputació. 243*245
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430258.239,4582902.256,Aparcament Gràcia III (Aragó-Rosselló),932160427,Pg Gràcia. 60
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430259.174,4582426.577,Aparcament Baldi,933181877,C Diputació. 244
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430262.395,4583954.788,Aparcament Félix Dueñas Arnaiz,932070238,C Indústria. 9
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430265.838,4584157.971,Aparcament Auto Ju,932070610,C Sant Antoni Maria Claret. 19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430270.422,4581236.468,Aparcament Pedro Torrecillas Santamarina,934413007,C Cera. 55
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430271.735,4583298.129,Aparcament Pupilajes,934578085,C Roger de Llúria. 110
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430286.393,4583857.755,Aparcament  i Tallers Mas,932077012,C Bailèn. 192
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430299.998,4583498.282,Aparcament Madison,934576789,Av Diagonal. 410*412
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430358.319,4583649.993,Aparcament  Rossello Centre de Bens,934581721,C Rosselló. 288*290
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430359.735,4581991.765,Aparcamientos Mediterraneos,933021691,Pl Castella. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430363.958,4582692.061,Aparcament Gràcia II (Gran Via-Aragó),934880512,Pg Gràcia. 33
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430383.055,4583567.033,Aparcament Walwt,934571692,C Girona. 150
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430394,4581516,Aparcament Parking Riera Alta S.L.,933291018,C Riera Alta. 21*23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430405.805,4582004.139,Hotel Mesón Castilla-Aparcament Llogas,933182182,C Valldonzella. 5
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430406.11,4583827.25,Aparcament Sub-Way,934574744,C Rosselló. 337
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430418.399,4582353.219,Aparcament Coliseum,933183773,G.V. Corts Catalanes. 620
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430433.369,4584359.064,Aparcament Missioners Claretians,932082144,C Nàpols. 350
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430446.487,4583391.108,Aparcament Arimar Activa,934578845,C Mallorca. 307
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430450.442,4582219.635,Aparcament Comercio Inmobiliario,933025466,Rda Universitat. 14
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430457.214,4581424.326,Aparcament M. X.,934431419,C Hospital. 141
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430459.767,4582681.937,Aparcament Gràcia II (Gran Via-Aragó),934880512,Pg Gràcia. 32
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430469.782,4581283.571,Aparcament Rafael Moreno Atencia,null,C Aurora. 18
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430470.036,4584772.55,Aparcament Marina Gràcia,934500449,C Taxdirt. 26
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430521.362,4582329.254,Aparcament Rambla Catalunya,933014530,Rbla Catalunya. 5
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430533.686,4583288.556,Aparcament Núñez y Navarro *València,934580392,C València. 307*313
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430542.644,4581716.348,Aparcament Plaça dels Àngels,934410504,C Àngels. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430545.722,4583803.682,Aparcament Aparcamientos Chile,932075401,Pg Sant Joan. 128
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430553.871,4584399.682,Aparcament Parking 2000,934592696,C Sant Antoni Maria Claret. 84
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430564.24,4584462.705,Aparcament Iberama,934573780,C Sant Antoni Maria Claret. 57
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430573.62,4586815.661,Aparcament Vicente Baeza Fort,933575548,C Escultor Llimona. 38*40
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430585.446,4582218.139,Aparcament Plaça de Catalunya,933185679,C Bergara. 15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430588.406,4584674.8,Aparcament Marina Gràcia,934500449,C Marina. 345
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430591.912,4583965.011,Aparcament Singular,934582041,C Roger de Flor. 254
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430600.357,4582792.385,Aparcament Diputació,933179069,C Diputació. 287
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430607.647,4583780.991,Aparcament Ibermotor *Passeig Sant Joan,934583353,Pg Sant Joan. 118
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430619.942,4584570.312,Aparcament M. X.,934358863,Trav Gràcia. 316
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430623.077,4582715.428,Aparcament Rosa Mª Subirana-Leal Vila,933172452,C Pau Claris. 99
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430631.045,4581205.956,Aparcament Riereta,933298712,C Riereta. 35
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430635.906,4580941.365,Hotel Auto Hogar-Aparcament,934439850,Av Paral.lel. 64
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430642.415,4587061.554,Aparcament Parcade,934294634,Pg Fabra i Puig. 299
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430645.602,4584063.88,Aparcament Taller Torino,934588469,C Nàpols. 292
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430655.03,4583226.128,Mercat de La Concepció-Aparcament Mercat de la Concepció,null,C Aragó. 315
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430664,4583295,Aparcament Pac,934576107,C Girona. 100
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430674.173,4580960.032,Aparcament Paral·lel - Plaça Raquel Meller,934420018,C Abat Safont. 2
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430675.912,4581792.4,Aparcament Manuel Serna Royuela,933171383,C Pintor Fortuny. 19
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430675.912,4581792.4,Aparcament Ricardo Vila Palau,933014789,C Pintor Fortuny. 17
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430676.459,4581397.584,Aparcament  Sant Rafael - Illa Raval,934433993,C Sant Rafael. 15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430683.591,4584274.848,Aparcament Sicília,932076491,C Sicília. 376
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430686.912,4580821.636,Fitness Place-Aparcament Escola Esportiva Athos,934423095,C Vila i Vilà. 52
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430687.037,4581921.147,Aparcament Nubu,933026842,Pl Bonsuccés. 7
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430703.732,4583688.412,Aparcament Servicios Meridiana *Mallorca,932075620,C Mallorca. 335
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430716.564,4582875.132,Aparcament Diputació,933179069,C Diputació. 286
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430719.585,4582908.849,Aparcament Josep Maria Oro Serle,934880385,C Diputació. 307
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430727,4583356,Aparcament Pac,934576107,C Bailèn. 101
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430729.73,4583994.816,Aparcament Concesionaria Explotaciones,934573706,C Nàpols. 274
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430738.651,4584240.581,Aparcament Francisca Reverter Garcia,934581825,C Còrsega. 517*519
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430744.476,4581674.776,Aparcament Boqueria,933028745,Pl Gardunya. 1
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430751.295,4580779.494,Aparcament Vinci Park España *Tres Xemeneies,934413752,C Vila i Vilà. 44
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430758.177,4582134.514,Aparcament Plaça de Catalunya,933185679,Pl Catalunya. 22
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430770.336,4584455.949,Aparcament GP Litvak,933473940,C Indústria. 103
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430785.525,4585633.181,Aparcament Antonio Barnadi Argemi,934354722,C Gènova. 4*10
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430792.759,4584058.158,Aparcament Concesionaria Explotaciones,934573706,C Sicília. 259
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430806.498,4580886.21,Aparcament Vinci Park España *Tres Xemeneies,934413752,Av Paral.lel. 51
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430812.012,4582713.904,Aparcament Urquinaona,933024291,C Roger de Llúria. 23
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430812.039,4582522.821,Aparcament Urquinaona,933024291,C Pau Claris. 81
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430814.112,4581468.49,Aparcament Sant Agustí,933026101,C Junta de Comerç. 13*15
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430823.659,4584851.266,Aparcament San Pablo,934361247,C Padilla. 338*340
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430854,4584471,Aparcament Delfin Farre Trepat,934553165,C Marina. 334
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430856.166,4584450.737,Aparcament Lepanto,934556723,C Marina. 336
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430871.455,4581298.187,Aparcament Jose Antonio Cerdà Rovira,934422378,C Marquès de Barberà. 16
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430879.032,4581574.648,Aparcament Agrupació Bonet,933011124,C Hospital. 25
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430890.285,4585068.509,Aparcament Construcciones y Aparcamientos Urbanos,934394977,C Santa Carolina. 81*93
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430899.404,4583198.9,Aparcament Consell de Cent - Bailen,932654807,C Bailèn. 71
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430904.618,4584025.82,Aparcament Sagrada Familia,934594109,Pl Sagrada Família. 9
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430926.897,4583584.45,Aparcament Roger de Flor,934585330,C Roger de Flor. 200
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430948.879,4582872.622,Aparcament Raicam - Malcom,933014694,G.V. Corts Catalanes. 680
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430956.978,4586468.94,Aparcament Grupo Inmobiliario Taradell,933481710,C Amílcar. 135
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430961.416,4586572.893,Aparcament Marcelino Nadal Freixas,934353125,C Amílcar. 115
K006,Aparcaments                                     ,Aparcamientos                                      ,Car parks                                       ,430979,4582996,Aparcament Clemar,932651665,G.V. Corts Catalanes. 659
